Domain,Num_words,Num_chars,Hyphen,Entropy_sdsu,Entropy_nosdsu,Entropy_nosu,Tranco_Rank,Longest_word_ratio,Typos,Freenom_TLD,Other_numbers,Subdomain levels,Label
coronavirus-check.com,3,20,1,3.58418372,3.572469459,3.572469459,0,0.523809524,0,0,0,0,0
covid19tracer.com,5,16,0,3.452819531,3.39274741,3.39274741,0,0.352941176,0,0,0,0,0
covid-19training.org,5,19,1,3.576617645,3.577819531,3.577819531,0,0.4,0,0,0,0,0
quarantanked.com,4,15,0,3.456564762,3.022055209,3.022055209,0,0.375,0,0,0,0,0
covid19hydroxychloroquine.com,6,28,0,3.865764637,3.84385619,3.84385619,0,0.379310345,0,0,0,0,0
ufhealrhcovid.com,6,16,0,3.625,3.546593564,3.546593564,0,0.235294118,0,0,0,0,0
covid19portlandlawfirm.com,7,25,0,3.89366069,3.913977073,3.913977073,0,0.307692308,0,0,0,0,0
covid-19temperature.com,5,22,1,3.788754914,3.787143961,3.787143961,0,0.47826087,0,0,0,0,0
covid20vaccine.work,5,18,0,3.572431251,3.182005815,3.182005815,0,0.368421053,0,0,1,0,0
masquescovid19pourtous.com,8,25,0,3.78346519,3.811037868,3.811037868,0,0.269230769,0,0,0,0,0
no-corona-virus.com,4,18,1,3.281036113,3.189898095,3.189898095,0,0.315789474,1,0,0,0,0
covid-19-coronavirus-vaccine.com,6,31,1,3.667928472,3.628085279,3.628085279,0,0.34375,0,0,0,0,0
covid-19-assay.net,6,17,1,3.734521665,3.378783493,3.378783493,0,0.222222222,0,0,0,0,0
coronaviruspandemicsurvival.com,4,30,0,3.689246429,3.680089354,3.680089354,0,0.35483871,0,0,0,0,0
losmexicanosinmunesalcoronavirus.com,9,35,0,3.568449003,3.577819531,3.577819531,0,0.305555556,0,0,0,0,0
thefirstcovid19responder.com,7,27,0,3.856196298,3.772055209,3.772055209,0,0.321428571,0,0,0,0,0
covid19experience.com,5,20,0,3.48418372,3.381580488,3.381580488,0,0.476190476,0,0,0,0,0
covid19motivation.com,5,20,0,3.28418372,3.292770194,3.292770194,0,0.476190476,0,0,0,0,0
covid-19socialdistancing.com,6,27,1,3.689891669,3.636842188,3.636842188,0,0.357142857,0,0,0,0,0
covid2019forecast.com,5,20,0,3.846439345,3.852168724,3.852168724,0,0.380952381,0,0,1,0,0
carboncleancoronavirus.com,4,25,0,3.43326969,3.378775368,3.378775368,0,0.423076923,0,0,0,0,0
1800covid19.info,5,15,0,3.373557262,3.095795255,3.095795255,0,0.25,0,0,1,0,0
covid-19disinfectingorlando.com,6,30,1,3.898068512,3.856196298,3.856196298,0,0.387096774,0,0,0,0,0
covidcasemanager.com,5,19,0,3.431623566,3.452819531,3.452819531,0,0.35,0,0,0,0,0
thecovid19babies.com,6,19,0,3.721611724,3.625,3.625,0,0.3,0,0,0,0,0
corono-virus.net,4,15,1,3.323231429,3.022055209,3.022055209,0,0.3125,1,0,0,0,0
courbe-coronavirus.com,4,21,1,3.463280518,3.419381946,3.419381946,0,0.5,0,0,0,0,0
factsnotfearcoronavirus.com,5,26,0,3.536414237,3.46857663,3.46857663,0,0.407407407,0,0,0,0,0
instagram-covid19.com,6,20,1,3.821928095,3.852168724,3.852168724,0,0.238095238,0,0,0,0,0
postcoronasupport.video,4,22,0,3.442862165,2.984234165,2.984234165,0,0.304347826,0,0,0,0,0
ncovid19registry.com,5,19,0,3.826874882,3.75,3.75,0,0.4,0,0,0,0,0
coronavirusrapidtest.eu,4,22,0,3.606936732,3.58418372,3.58418372,0,0.47826087,0,0,0,0,0
covid19help24hr.com,7,18,0,3.836591668,3.773557262,3.773557262,0,0.210526316,0,0,1,0,0
runagainstcovid-19.com,6,21,1,3.916126947,3.836591668,3.836591668,0,0.318181818,0,0,0,0,0
covidroads.com,4,13,0,3.026986833,2.921928095,2.921928095,0,0.357142857,0,0,0,0,0
beforecovid-19.com,5,17,1,3.572469459,3.521640636,3.521640636,0,0.333333333,0,0,0,0,0
coronavirustempwork.com,4,22,0,3.697845823,3.74741304,3.74741304,0,0.47826087,0,0,0,0,0
trumpdidcorona.com,4,17,0,3.337175341,3.378783493,3.378783493,0,0.333333333,0,0,0,0,0
newcovid19testkit.com,7,20,0,3.68418372,3.572469459,3.572469459,0,0.19047619,0,0,0,0,0
covid19africanamericanrelieffund.info,8,36,0,3.673416585,3.694548828,3.694548828,0,0.216216216,0,0,0,0,0
sbacoronavirus.com,4,17,0,3.337175341,3.235926351,3.235926351,0,0.611111111,0,0,0,0,0
covid19rrg.com,6,13,0,3.238901257,3.121928095,3.121928095,0,0.285714286,0,0,0,0,0
covid19xmas.com,5,14,0,3.378783493,3.459431619,3.459431619,0,0.266666667,0,0,0,0,0
covid19smartshield.com,6,21,0,3.820888851,3.836591668,3.836591668,0,0.272727273,0,0,0,0,0
corona-update.in,3,15,1,3.506890596,3.39274741,3.39274741,0,0.375,0,0,0,0,0
covid19lawyersny.com,6,19,0,3.93213804,3.875,3.875,0,0.35,0,0,0,0,0
covidfree.xyz,4,12,0,3.418295834,2.947702779,2.947702779,0,0.307692308,0,0,0,0,0
covid-19mask.co,5,14,1,3.521640636,3.584962501,3.584962501,0,0.266666667,0,0,0,0,0
protegersedelcoronavirus.com,5,27,0,3.717850465,3.636842188,3.636842188,0,0.392857143,0,0,0,0,0
coronahygiene.africa,3,19,0,3.366091329,3.238901257,3.238901257,0,0.35,0,0,0,0,0
coronavirus-covid19-stop.ru,6,26,1,3.74832866,3.751629167,3.751629167,0,0.407407407,0,0,0,0,0
applecovid-19.com,5,16,1,3.625,3.546593564,3.546593564,0,0.294117647,0,0,0,0,0
sportvscoronavirus.org,4,21,0,3.308751351,3.26633264,3.26633264,0,0.5,0,0,0,0,0
coronaviruspublix.com,3,20,0,3.68418372,3.616874606,3.616874606,0,0.523809524,0,0,0,0,0
anti-covid.sk,4,12,1,3.418295834,3.121928095,3.121928095,0,0.307692308,0,0,0,0,0
covid19mascara.com,5,17,0,3.292770194,3.324862958,3.324862958,0,0.388888889,0,0,0,0,0
vacunadelcoronavirus.es,5,22,0,3.516027641,3.48418372,3.48418372,0,0.47826087,0,0,0,0,0
mail.pilarcoronavirus.com.br,5,26,0,3.51326969,3.327819531,3.40869497,0,0.392857143,0,0,0,1,0
diyvaccinecurecoronavirus.com,5,28,0,3.526129816,3.46346519,3.46346519,0,0.379310345,0,0,0,0,0
covidsanitizespray.com,5,21,0,3.784941827,3.683542362,3.683542362,0,0.409090909,0,0,0,0,0
covid-19assurance.com,5,20,1,3.78418372,3.734521665,3.734521665,0,0.428571429,0,0,0,0,0
coronavirusmoneymaker020.com,4,27,0,3.736006946,3.772055209,3.772055209,0,0.392857143,0,0,1,0,0
mascaracorona-virus.com,4,22,1,3.265583323,3.260828171,3.260828171,0,0.304347826,1,0,0,0,0
covidition.club,5,14,0,3.182005815,2.646439345,2.646439345,0,0.266666667,0,0,0,0,0
doineedacovidtest19test.com,8,26,0,3.488525295,3.360305978,3.360305978,0,0.148148148,0,0,0,0,0
kickcovid-19ass.com,7,18,1,3.46132014,3.373557262,3.373557262,0,0.210526316,0,0,0,0,0
covid19prestamos.com,7,19,0,3.681880803,3.75,3.75,0,0.2,0,0,0,0,0
coronaviruspandemic.news,3,23,0,3.708132065,3.616348566,3.616348566,0,0.458333333,0,0,0,0,0
comocoronavirus.online,3,21,0,3.3273399,3.106890596,3.106890596,0,0.5,0,0,0,0,0
covid-19-legalhotline.com,6,24,1,3.855388542,3.784941827,3.784941827,0,0.28,0,0,0,0,0
covid-19fever.com,5,16,1,3.5,3.39274741,3.39274741,0,0.294117647,0,0,0,0,0
covid.xyz,3,8,0,3,2.321928095,2.321928095,0,0.444444444,0,0,0,0,0
googlecronavirus.com,6,19,0,3.511085408,3.452819531,3.452819531,0,0.3,1,0,0,0,0
wuhanfluvirus.com,4,16,0,3.702819531,3.334679141,3.334679141,0,0.294117647,0,0,0,0,0
realestatemarketcoronavirus.com,5,30,0,3.589898095,3.541743521,3.541743521,0,0.35483871,0,0,0,0,0
howtobeatcoronavirus.com,5,23,0,3.670968892,3.621928095,3.621928095,0,0.458333333,0,0,0,0,0
covid-19symptomscreening.info,6,28,1,4.012188404,4.001629167,4.001629167,0,0.310344828,0,0,0,0,0
covid19worldreport.com,6,21,0,3.594465637,3.530493057,3.530493057,0,0.272727273,0,0,0,0,0
coronavirus-bankruptcy-lawyer.com,4,32,1,4.054229297,4.004364185,4.004364185,0,0.333333333,0,0,0,0,0
covid19detector.com,5,18,0,3.308270835,3.240223929,3.240223929,0,0.421052632,0,0,0,0,0
koronavirus76.online,4,19,0,3.536886724,3.39274741,3.39274741,0,0.3,1,0,1,0,0
covid19accordwarrior.com,6,23,0,3.21921413,3.146439345,3.146439345,0,0.291666667,0,0,0,0,0
ccs-coronavirus.net,3,18,1,3.46132014,3.189898095,3.189898095,0,0.578947368,0,0,0,0,0
covid19instacheck.com,6,20,0,3.721928095,3.690116518,3.690116518,0,0.238095238,0,0,0,0,0
telehealthforthecoronavirus.info,6,31,0,3.65533623,3.60601528,3.60601528,0,0.34375,0,0,0,0,0
domcoronavirus.ru,3,16,0,3.280639062,3.324862958,3.324862958,0,0.647058824,0,0,0,0,0
coronacongorna.com,4,17,0,2.609850166,2.4677201,2.4677201,0,0.333333333,0,0,0,0,0
vaccinecovid-19fundraisingforresearch.com,8,40,1,3.956198333,3.905003028,3.905003028,0,0.268292683,0,0,0,0,0
covid19bizpivots.com,6,19,0,3.536886724,3.452819531,3.452819531,0,0.3,0,0,0,0,0
theglobaldeals.com,4,17,0,3.4548224,3.182005815,3.182005815,0,0.333333333,0,0,0,0,0
covid19distress.com,5,18,0,3.46132014,3.323231429,3.323231429,0,0.421052632,0,0,0,0,0
caronavirus.us,4,13,0,3.085055103,3.095795255,3.095795255,0,0.357142857,1,0,0,0,0
covid19list.com,5,14,0,3.378783493,3.277613437,3.277613437,0,0.266666667,0,0,0,0,0
cantpaycoronavirus.info,4,22,0,3.538310596,3.46132014,3.46132014,0,0.47826087,0,0,0,0,0
covid19onesteptesting.com,7,24,0,3.65726823,3.558518613,3.558518613,0,0.28,0,0,0,0,0
coronavirus19safevegasgoldenknights.hockey,7,41,0,4.131584626,4.050013374,4.050013374,0,0.261904762,0,0,0,0,0
coronavirusupdatenewyork.com,5,27,0,3.912113891,3.855388542,3.855388542,0,0.392857143,0,0,0,0,0
covidu.net,4,9,0,3.169925001,2.584962501,2.584962501,0,0.4,0,0,0,0,0
covid19quebec.com,5,16,0,3.452819531,3.39274741,3.39274741,0,0.352941176,0,0,0,0,0
covidperspective.com,4,19,0,3.326360408,3.202819531,3.202819531,0,0.55,0,0,0,0,0
coronavirusng.info,3,17,0,3.292770194,3.238901257,3.238901257,0,0.611111111,0,0,0,0,0
statisticscovid-19.com,5,21,1,3.39138647,3.26633264,3.26633264,0,0.454545455,0,0,0,0,0
ebookcoronavirus.com,3,19,0,3.426367488,3.375,3.375,0,0.55,0,0,0,0,0
pandhemi-covid-destek-2faz.cf,11,28,1,4.012188404,3.997952699,3.997952699,0,0.137931034,0,1,1,0,0
covidpandemic.info,4,17,0,3.337175341,3.238901257,3.238901257,0,0.444444444,0,0,0,0,0
covid19homehelp.com,6,18,0,3.46132014,3.506890596,3.506890596,0,0.210526316,0,0,0,0,0
ihadcoronavirus.com,4,18,0,3.46132014,3.373557262,3.373557262,0,0.578947368,0,0,0,0,0
coronawebpy.com,4,14,0,3.324862958,3.277613437,3.277613437,0,0.4,0,0,0,0,0
novel-coronavirus.info,3,21,1,3.499227542,3.4548224,3.4548224,0,0.5,0,0,0,0,0
preventcoronavirus.us,3,20,0,3.48418372,3.46132014,3.46132014,0,0.523809524,0,0,0,0,0
covidnaked.com,4,13,0,3.238901257,3.121928095,3.121928095,0,0.357142857,0,0,0,0,0
osway.com.br,4,11,0,3.121928095,2.321928095,2.321928095,0,0.25,0,0,0,0,0
coronaviruspayment.com,3,21,0,3.689703732,3.725480557,3.725480557,0,0.5,0,0,0,0,0
covid19protect.site,5,18,0,3.46132014,3.378783493,3.378783493,0,0.368421053,0,0,0,0,0
lustinthetimeofcoronavirus.com,7,29,0,3.771437029,3.767183468,3.767183468,0,0.366666667,0,0,0,0,0
covid19grocery.com,5,17,0,3.410417253,3.378783493,3.378783493,0,0.388888889,0,0,0,0,0
corona-virus-decontamination.com,4,31,1,3.603412343,3.610577243,3.610577243,0,0.46875,1,0,0,0,0
sharecovid-19stories.com,6,23,1,3.762267391,3.68418372,3.68418372,0,0.291666667,0,0,0,0,0
covid19-vaccine.biz,5,18,1,3.530493057,3.323231429,3.323231429,0,0.368421053,0,0,0,0,0
covid-19kittest.com,6,18,1,3.572431251,3.456564762,3.456564762,0,0.210526316,0,0,0,0,0
covid-19duties.com,5,17,1,3.616874606,3.521640636,3.521640636,0,0.333333333,0,0,0,0,0
covid19classlaw.com,6,18,0,3.46132014,3.373557262,3.373557262,0,0.263157895,0,0,0,0,0
preventcoronavirus.xyz,3,21,0,3.784941827,3.46132014,3.46132014,0,0.5,0,0,0,0,0
coronacup.amsterdam,3,18,0,3.46132014,2.725480557,2.725480557,0,0.473684211,0,0,0,0,0
covid-19-legal.claims,5,20,1,3.68418372,3.521640636,3.521640636,0,0.285714286,0,0,0,0,0
covid19moris.com,6,15,0,3.189898095,3.251629167,3.251629167,0,0.25,0,0,0,0,0
coronakillvisor.xyz,4,18,0,3.572431251,3.189898095,3.189898095,0,0.315789474,0,0,0,0,0
covidfind.com,4,12,0,2.918295834,2.725480557,2.725480557,0,0.307692308,0,0,0,0,0
drillsnote.xyz,3,13,0,3.546593564,3.121928095,3.121928095,0,0.428571429,0,0,0,0,0
covid-19-coronavirusmap.com,6,26,1,3.74832866,3.795088586,3.795088586,0,0.407407407,0,0,0,0,0
covid19-mexico.com,5,17,1,3.292770194,3.378783493,3.378783493,0,0.333333333,0,0,0,0,0
covid19opt.ru,5,12,0,3.418295834,3.121928095,3.121928095,0,0.307692308,0,0,0,0,0
coronaviruskroger.com,3,20,0,3.421928095,3.337175341,3.337175341,0,0.523809524,0,0,0,0,0
covid19mortgagepayment.com,6,25,0,3.86346519,3.913977073,3.913977073,0,0.307692308,0,0,0,0,0
covid-19suppliers.net,5,20,1,3.921928095,3.734521665,3.734521665,0,0.428571429,0,0,0,0,0
covid19scan.com,6,14,0,3.324862958,3.277613437,3.277613437,0,0.266666667,0,0,0,0,0
covid19-relief.com,5,17,1,3.616874606,3.521640636,3.521640636,0,0.333333333,0,0,0,0,0
covid-19-questions.com,5,21,1,3.784941827,3.725480557,3.725480557,0,0.409090909,0,0,0,0,0
covid19licence.com,5,17,0,3.263933429,3.182005815,3.182005815,0,0.388888889,0,0,0,0,0
covid19diary.co.uk,6,17,0,3.5,3.251629167,3.251629167,0,0.277777778,0,0,0,0,0
covid19masker.be,6,15,0,3.773557262,3.700439718,3.700439718,0,0.3125,0,0,0,0,0
covid-19actionplan.com,6,21,1,3.653756708,3.614369446,3.614369446,0,0.272727273,0,0,0,0,0
covid19-cure.xyz,5,15,1,3.773557262,3.418295834,3.418295834,0,0.25,0,0,0,0,0
anti-coronavirus.org,3,19,1,3.431623566,3.375,3.375,0,0.55,0,0,0,0,0
virus-corona.es,3,14,1,3.378783493,3.251629167,3.251629167,0,0.4,0,0,0,0,0
covid19faceprotection.com,6,24,0,3.668295834,3.653756708,3.653756708,0,0.4,0,0,0,0,0
coronaupdate.net,3,15,0,3.240223929,3.251629167,3.251629167,0,0.375,0,0,0,0,0
coronavirus.limo,2,15,0,3.323231429,3.095795255,3.095795255,0,0.6875,0,0,0,0,0
covid19masque.com,5,16,0,3.625,3.700439718,3.700439718,0,0.352941176,0,0,0,0,0
coronavirus-news.website,3,23,1,3.675310869,3.5,3.5,0,0.458333333,0,0,0,0,0
anticovidesk.com,5,15,0,3.506890596,3.418295834,3.418295834,0,0.25,0,0,0,0,0
uscovid19certification.com,5,25,0,3.73366069,3.697845823,3.697845823,0,0.5,0,0,0,0,0
quarantineaward.club,3,19,0,3.511085408,3.106890596,3.106890596,0,0.5,0,0,0,0,0
xnr09petitieonline-covid19byfacebook.ga,12,38,1,4.228062053,4.148955904,4.148955904,0,0.205128205,0,1,1,0,0
coronaviruskeywest.com,4,21,0,3.784941827,3.725480557,3.725480557,0,0.5,0,0,0,0,0
getcovidcure.com,5,15,0,3.323231429,3.251629167,3.251629167,0,0.25,0,0,0,0,0
comedycovid.com,4,14,0,2.842370993,2.913977073,2.913977073,0,0.4,0,0,0,0,0
wuhan2019-ncov.com,5,17,1,3.734521665,3.664497779,3.664497779,0,0.277777778,0,0,1,0,0
howtosurvivecovid-20.club,7,24,1,3.938721876,3.746439345,3.746439345,0,0.28,0,0,1,0,0
covid19act.com,5,13,0,3.180832987,3.121928095,3.121928095,0,0.285714286,0,0,0,0,0
coronacovid19vaccine.com,6,23,0,3.323142805,3.28418372,3.28418372,0,0.291666667,0,0,0,0,0
aide-parentale-scolaire-covid-19.fr,10,34,1,3.866587106,3.788909766,3.788909766,0,0.228571429,0,0,0,0,0
covid19screenphoenix.com,6,23,0,3.729446195,3.68418372,3.68418372,0,0.291666667,0,0,0,0,0
coronavirus.co.id,3,16,0,3.189898095,3.095795255,3.095795255,0,0.647058824,0,0,0,0,0
covid19k.com,5,11,0,3.095795255,3,3,0,0.333333333,0,0,0,0,0
anti-coronavirus.com,3,19,1,3.471354487,3.375,3.375,0,0.55,0,0,0,0,0
covid19ers.se,5,12,0,3.251629167,3.321928095,3.321928095,0,0.307692308,0,0,0,0,0
covid19store.com.au,6,18,0,3.690116518,3.418295834,3.418295834,0,0.263157895,0,0,0,0,0
coronavirus.guru,2,15,0,3.139572262,3.095795255,3.095795255,0,0.6875,0,0,0,0,0
thecovid19awakening.com,6,22,0,3.913977073,3.826874882,3.826874882,0,0.391304348,0,0,0,0,0
thecovidvirus.com,5,16,0,3.5,3.39274741,3.39274741,0,0.294117647,0,0,0,0,0
propositions-coronavirus.info,3,28,1,3.386839297,3.340199877,3.340199877,0,0.413793103,0,0,0,0,0
covid19mem.com,5,13,0,3.026986833,3.121928095,3.121928095,0,0.285714286,0,0,0,0,0
covidbud.com,4,11,0,2.913977073,2.75,2.75,0,0.333333333,0,0,0,0,0
covid19test.care,5,15,0,3.506890596,3.277613437,3.277613437,0,0.25,0,0,0,0,0
coronavirus-karte.net,4,20,1,3.58418372,3.572469459,3.572469459,0,0.523809524,0,0,0,0,0
zabolevshie-coronavirusom.xyz,7,28,1,4.021640636,3.84385619,3.84385619,0,0.379310345,0,0,0,0,0
curecoronavirus.com.au,4,21,0,3.270950594,3.189898095,3.189898095,0,0.5,0,0,0,0,0
vacoronavirus.com,3,16,0,3.202819531,3.085055103,3.085055103,0,0.647058824,0,0,0,0,0
covid-19telehealthaustralia.com.au,8,33,1,3.878928032,3.782122224,3.782122224,0,0.264705882,0,0,0,0,0
prismavalidacion-covid.com,8,25,1,3.51326969,3.516027641,3.516027641,0,0.192307692,0,0,0,0,0
findcovidjobs.com,5,16,0,3.327819531,3.238901257,3.238901257,0,0.235294118,0,0,0,0,0
covid19americas.com,5,18,0,3.46132014,3.506890596,3.506890596,0,0.421052632,0,0,0,0,0
covid19lawfirmsiliconvalley.com,8,30,0,3.856564762,3.865998613,3.865998613,0,0.225806452,0,0,0,0,0
coronavaccineupdate.com,4,22,0,3.481714573,3.431623566,3.431623566,0,0.304347826,0,0,0,0,0
covid-19pandemics.com,5,20,1,3.68418372,3.734521665,3.734521665,0,0.428571429,0,0,0,0,0
corona--virus--protection.com,4,28,1,3.553090084,3.49366069,3.49366069,0,0.344827586,0,0,0,0,0
covid-19testing.uk,5,17,1,3.852168724,3.640223929,3.640223929,0,0.388888889,0,0,0,0,0
covid19klenz.com,6,15,0,3.640223929,3.584962501,3.584962501,0,0.25,0,0,0,0,0
covidrj.live,4,11,0,3.095795255,2.807354922,2.807354922,0,0.333333333,0,0,0,0,0
coronaviruslawfirmhonolulu.com,5,29,0,3.620936065,3.613337314,3.613337314,0,0.366666667,0,0,0,0,0
covid19diagnosticlab.com,6,23,0,3.729446195,3.68418372,3.68418372,0,0.416666667,0,0,0,0,0
netlixfixcovidurget.com,8,22,0,3.788754914,3.681880803,3.681880803,0,0.173913043,0,0,0,0,0
covid19job.com,5,13,0,3.180832987,3.121928095,3.121928095,0,0.285714286,0,0,0,0,0
fastcovid19testkit.com,7,21,0,3.630412661,3.503258335,3.503258335,0,0.181818182,0,0,0,0,0
coronavirusdebtconsolidation.net,4,31,0,3.627763553,3.624518655,3.624518655,0,0.40625,0,0,0,0,0
strahovanie-covid19.ru,8,21,1,3.916126947,3.826874882,3.826874882,0,0.181818182,0,0,0,0,0
covid19negativ.se,7,16,0,3.625,3.521640636,3.521640636,0,0.235294118,0,0,0,0,0
covid19local.com,5,15,0,3.139572262,3.084962501,3.084962501,0,0.3125,0,0,0,0,0
covidtalk.cc,4,11,0,3.027169118,3.169925001,3.169925001,0,0.333333333,0,0,0,0,0
covid19test.email,5,16,0,3.625,3.277613437,3.277613437,0,0.294117647,0,0,0,0,0
covid19payrollloans.com,6,22,0,3.697845823,3.642149882,3.642149882,0,0.304347826,0,0,0,0,0
coronavirus-map.kz,3,17,1,3.734521665,3.506890596,3.506890596,0,0.611111111,0,0,0,0,0
covid-19discrimination.info,5,26,1,3.584303179,3.568084324,3.568084324,0,0.518518519,0,0,0,0,0
faq-coronavirus-financial-help.nsign.me,7,37,1,3.956358015,1.921928095,3.861725075,0,0.282051282,0,0,0,1,0
novelcoronavirus.cc,3,18,0,3.308270835,3.327819531,3.327819531,0,0.578947368,0,0,0,0,0
covid19louisiana.com,5,19,0,3.536886724,3.452819531,3.452819531,0,0.45,0,0,0,0,0
covid19starterpack.com,6,21,0,3.784941827,3.725480557,3.725480557,0,0.318181818,0,0,0,0,0
coronasiperlik.xyz,5,17,0,3.734521665,3.378783493,3.378783493,0,0.388888889,0,0,0,0,0
nocovid19sanitizing.com,5,22,0,3.572623664,3.471354487,3.471354487,0,0.434782609,0,0,0,0,0
covid19-pandemie.com,7,19,1,3.616348566,3.625,3.625,0,0.2,0,0,0,0,0
covid-19detectionkits.uk,6,23,1,3.675310869,3.558518613,3.558518613,0,0.375,0,0,0,0,0
covid-19rx.com,6,13,1,3.39274741,3.321928095,3.321928095,0,0.285714286,0,0,0,0,0
covidwuhan.com,4,13,0,3.39274741,3.321928095,3.321928095,0,0.357142857,0,0,0,0,0
covid-19-coronavirus.shop,5,24,1,3.751629167,3.58418372,3.58418372,0,0.44,0,0,0,0,0
covid19shop.ch,5,13,0,3.238901257,3.277613437,3.277613437,0,0.285714286,0,0,0,0,0
covid19houston.net,5,17,0,3.572469459,3.4677201,3.4677201,0,0.388888889,0,0,0,0,0
covid19-now.com,5,14,1,3.324862958,3.277613437,3.277613437,0,0.266666667,0,0,0,0,0
cbsa-asfc-covid-19-info.ca,9,25,1,3.49366069,3.534219021,3.534219021,0,0.153846154,0,0,0,0,0
internationalcoronamask.com,4,26,0,3.39274741,3.360305978,3.360305978,0,0.481481481,0,0,0,0,0
covid-19defeated.com,5,19,1,3.536886724,3.405639062,3.405639062,0,0.4,0,0,0,0,0
covidcreationsconcert.com,5,24,0,3.351227481,3.308751351,3.308751351,0,0.36,0,0,0,0,0
coronavirus-onlain.ru,5,20,1,3.30869497,3.308270835,3.308270835,0,0.523809524,0,0,0,0,0
covid19duatlon.cl,6,16,0,3.5,3.521640636,3.521640636,0,0.235294118,0,0,0,0,0
covid-19-ppe-training.com,6,24,1,3.855388542,3.748994804,3.748994804,0,0.32,0,0,0,0,0
covid19teletherapy.org,6,21,0,3.880179923,3.794653474,3.794653474,0,0.318181818,0,0,0,0,0
corona2020gear.com,4,17,0,3.219528282,3.093069208,3.093069208,0,0.333333333,0,0,1,0,0
coronacovid-19.social,5,20,1,3.48418372,3.324862958,3.324862958,0,0.285714286,0,0,0,0,0
covid19lawyers.org,5,17,0,3.852168724,3.807354922,3.807354922,0,0.388888889,0,0,0,0,0
mrscovid19.com,5,13,0,3.238901257,3.321928095,3.321928095,0,0.285714286,0,0,0,0,0
masques-coronavirus.com,3,22,1,3.572623664,3.576617645,3.576617645,0,0.47826087,0,0,0,0,0
k12coronovirus.com,6,17,0,3.381580488,3.324862958,3.324862958,0,0.277777778,1,0,1,0,0
usacoronavaccine.com,4,19,0,3.22109725,3.155639062,3.155639062,0,0.35,0,0,0,0,0
coronavirusupdateonline.com,4,26,0,3.74832866,3.675310869,3.675310869,0,0.407407407,0,0,0,0,0
covid19masacre.com,5,17,0,3.4548224,3.521640636,3.521640636,0,0.388888889,0,0,0,0,0
indennizzicoronavirus.online,5,27,0,3.35213554,3.344698375,3.344698375,0,0.392857143,0,0,0,0,0
whattodoaboutcovid19.com,8,23,0,3.551191174,3.48418372,3.48418372,0,0.208333333,0,0,0,0,0
covid19virus.life,5,16,0,3.577819531,3.251629167,3.251629167,0,0.294117647,0,0,0,0,0
covid19rapidtests.us,6,19,0,3.681880803,3.616874606,3.616874606,0,0.25,0,0,0,0,0
mascherinacoronavirus.eu,6,23,0,3.501397825,3.463280518,3.463280518,0,0.458333333,0,0,0,0,0
covid-19rapidtest.org,6,20,1,3.821928095,3.734521665,3.734521665,0,0.238095238,0,0,0,0,0
covid19newsreport.com,6,20,0,3.78418372,3.734521665,3.734521665,0,0.285714286,0,0,0,0,0
covid19newvaccine.ca,6,19,0,3.300559092,3.337175341,3.337175341,0,0.35,0,0,0,0,0
covidsrelief.website,5,19,0,3.471354487,3.251629167,3.251629167,0,0.35,0,0,0,0,0
testykoronavirus.cz,4,18,0,3.725480557,3.5,3.5,0,0.315789474,1,0,0,0,0
themovieaboutcoronavirus.com,5,27,0,3.658234151,3.668295834,3.668295834,0,0.392857143,0,0,0,0,0
covid-19certified.com,5,20,1,3.546439345,3.4548224,3.4548224,0,0.428571429,0,0,0,0,0
covid-19-lawyers.com,5,19,1,3.93213804,3.875,3.875,0,0.35,0,0,0,0,0
covid19testkits.net,6,18,0,3.392147224,3.323231429,3.323231429,0,0.210526316,0,0,0,0,0
covid-19infectioncontrol.com,6,27,1,3.602316559,3.573934896,3.573934896,0,0.321428571,0,0,0,0,0
covidankara.xyz,4,14,0,3.4677201,3.027169118,3.027169118,0,0.4,0,0,0,0,0
coronavirusforecast.org,3,22,0,3.459431619,3.431623566,3.431623566,0,0.47826087,0,0,0,0,0
covid-19cleanupar.com,6,20,1,3.88418372,3.852168724,3.852168724,0,0.333333333,0,0,0,0,0
covid19sick.com,5,14,0,3.182005815,3.095795255,3.095795255,0,0.266666667,0,0,0,0,0
listforcoronavirus.com,4,21,0,3.499227542,3.419381946,3.419381946,0,0.5,0,0,0,0,0
tennesseecoronavirus.com,3,23,0,3.381620108,3.246439345,3.246439345,0,0.458333333,0,0,0,0,0
covid19-deepcleaning.com,6,23,1,3.762267391,3.68418372,3.68418372,0,0.333333333,0,0,0,0,0
covid19homeschooling.net,5,23,0,3.74095326,3.621928095,3.621928095,0,0.541666667,0,0,0,0,0
greenwichcoronavirus.com,3,23,0,3.642489673,3.58418372,3.58418372,0,0.458333333,0,0,0,0,0
unescocoronavirusmessages4radio.org,6,34,0,3.595431784,3.603412343,3.603412343,0,0.314285714,0,0,1,0,0
vamosnoprevinirtododiadocovid.com,11,32,0,3.424800876,3.40057884,3.40057884,0,0.181818182,0,0,0,0,0
covid19safetyequipment.com,6,25,0,4.05366069,4.061482187,4.061482187,0,0.346153846,0,0,0,0,0
coronaegitimi.online,4,19,0,3.22109725,3.180832987,3.180832987,0,0.35,0,0,0,0,0
covidseniors.com,4,15,0,3.189898095,3.084962501,3.084962501,0,0.4375,0,0,0,0,0
sarscovid19shop.com,6,18,0,3.530493057,3.456564762,3.456564762,0,0.210526316,0,0,0,0,0
